datetime,substation,feeder,consumption
2017-01-01T00:00:00,F,F2,12.833333333333334
2017-01-01T01:00:00,F,F2,9.999999999999998
2017-01-01T02:00:00,F,F2,9.000000000000002
2017-01-01T03:00:00,F,F2,9.000000000000002
2017-01-01T04:00:00,F,F2,9.000000000000002
2017-01-01T05:00:00,F,F2,9.000000000000002
2017-01-01T06:00:00,F,F2,6.999999999999995
2017-01-01T07:00:00,F,F2,8.000000000000002
2017-01-01T08:00:00,F,F2,9.999999999999998
2017-01-01T09:00:00,F,F2,9.000000000000002
2017-01-01T10:00:00,F,F2,8.000000000000002
2017-01-01T11:00:00,F,F2,9.999999999999998
2017-01-01T12:00:00,F,F2,9.999999999999998
2017-01-01T13:00:00,F,F2,9.999999999999998
2017-01-01T14:00:00,F,F2,8.000000000000002
2017-01-01T15:00:00,F,F2,7.763509954360652
2017-01-01T16:00:00,F,F2,8.000000000000002
2017-01-01T17:00:00,F,F2,7.738665138114813
2017-01-01T18:00:00,F,F2,6.999999999999995
2017-01-01T19:00:00,F,F2,8.000000000000002
2017-01-01T20:00:00,F,F2,11.0521897922796
2017-01-01T21:00:00,F,F2,11.000000000000009
2017-01-01T22:00:00,F,F2,10.155406249897924
2017-01-01T23:00:00,F,F2,9.592784000990289
2017-01-02T00:00:00,F,F2,9.000000000000002
2017-01-02T01:00:00,F,F2,9.000000000000002
2017-01-02T02:00:00,F,F2,8.792616309815825
2017-01-02T03:00:00,F,F2,8.777417238559794
2017-01-02T04:00:00,F,F2,8.655477565269608
2017-01-02T05:00:00,F,F2,8.725256204616649
2017-01-02T06:00:00,F,F2,8.347265917004263
2017-01-02T07:00:00,F,F2,8.391696493901284
2017-01-02T08:00:00,F,F2,8.34182180318508
2017-01-02T09:00:00,F,F2,8.753942245697214
2017-01-02T10:00:00,F,F2,9.439028718862
2017-01-02T11:00:00,F,F2,9.801628686540091
2017-01-02T12:00:00,F,F2,9.999999999999998
2017-01-02T13:00:00,F,F2,9.999999999999998
2017-01-02T14:00:00,F,F2,11.000000000000009
2017-01-02T15:00:00,F,F2,9.999999999999998
2017-01-02T16:00:00,F,F2,10.000000000000002
2017-01-02T17:00:00,F,F2,9.000000000000002
2017-01-02T18:00:00,F,F2,10.000000000000002
2017-01-02T19:00:00,F,F2,11.000000000000009
2017-01-02T20:00:00,F,F2,13.999999999999991
2017-01-02T21:00:00,F,F2,13.999999999999991
2017-01-02T22:00:00,F,F2,13.999999999999991
2017-01-02T23:00:00,F,F2,12.0
2017-01-03T00:00:00,F,F2,11.000000000000009
2017-01-03T01:00:00,F,F2,12.0
2017-01-03T02:00:00,F,F2,11.000000000000009
2017-01-03T03:00:00,F,F2,11.000000000000009
2017-01-03T04:00:00,F,F2,11.000000000000009
2017-01-03T05:00:00,F,F2,11.000000000000009
2017-01-03T06:00:00,F,F2,9.000000000000002
2017-01-03T07:00:00,F,F2,9.999999999999998
2017-01-03T08:00:00,F,F2,6.999999999999995
2017-01-03T09:00:00,F,F2,7.257565806166691
2017-01-03T10:00:00,F,F2,7.725752204837475
2017-01-03T11:00:00,F,F2,7.931711315990406
2017-01-03T12:00:00,F,F2,8.000000000000002
2017-01-03T13:00:00,F,F2,11.000000000000009
2017-01-03T14:00:00,F,F2,9.999999999999998
2017-01-03T15:00:00,F,F2,10.000000000000002
2017-01-03T16:00:00,F,F2,9.999999999999998
2017-01-03T17:00:00,F,F2,8.625102789938122
2017-01-03T18:00:00,F,F2,6.999999999999995
2017-01-03T19:00:00,F,F2,9.999999999999998
2017-01-03T20:00:00,F,F2,13.999999999999991
2017-01-03T21:00:00,F,F2,15.999999999999998
2017-01-03T22:00:00,F,F2,13.999999999999991
2017-01-03T23:00:00,F,F2,13.0
2017-01-04T00:00:00,F,F2,12.0
2017-01-04T01:00:00,F,F2,12.0
2017-01-04T02:00:00,F,F2,9.999999999999998
2017-01-04T03:00:00,F,F2,9.999999999999998
2017-01-04T04:00:00,F,F2,9.999999999999998
2017-01-04T05:00:00,F,F2,11.000000000000009
2017-01-04T06:00:00,F,F2,9.000000000000002
2017-01-04T07:00:00,F,F2,9.000000000000002
2017-01-04T08:00:00,F,F2,9.000000000000002
2017-01-04T09:00:00,F,F2,9.485025137296626
2017-01-04T10:00:00,F,F2,10.276576091323175
2017-01-04T11:00:00,F,F2,10.732889446140447
2017-01-04T12:00:00,F,F2,11.000000000000009
2017-01-04T13:00:00,F,F2,11.000000000000009
2017-01-04T14:00:00,F,F2,9.999999999999998
2017-01-04T15:00:00,F,F2,9.000000000000002
2017-01-04T16:00:00,F,F2,9.000000000000002
2017-01-04T17:00:00,F,F2,9.000000000000002
2017-01-04T18:00:00,F,F2,11.000000000000009
2017-01-04T19:00:00,F,F2,11.000000000000009
2017-01-04T20:00:00,F,F2,13.999999999999991
2017-01-04T21:00:00,F,F2,13.0
2017-01-04T22:00:00,F,F2,12.0
2017-01-04T23:00:00,F,F2,11.32357967267739
2017-01-05T00:00:00,F,F2,10.62418410686194
2017-01-05T01:00:00,F,F2,10.07907376073655
2017-01-05T02:00:00,F,F2,9.636109328222703
2017-01-05T03:00:00,F,F2,9.406010104049386
2017-01-05T04:00:00,F,F2,9.084595698753178
2017-01-05T05:00:00,F,F2,8.96389191337191
2017-01-05T06:00:00,F,F2,8.42801183977329
2017-01-05T07:00:00,F,F2,8.267028696830145
2017-01-05T08:00:00,F,F2,8.040454918670711
2017-01-05T09:00:00,F,F2,8.250376622486776
2017-01-05T10:00:00,F,F2,8.696478254214945
2017-01-05T11:00:00,F,F2,8.846040799218825
2017-01-05T12:00:00,F,F2,8.828491207458681
2017-01-05T13:00:00,F,F2,9.308490981747076
2017-01-05T14:00:00,F,F2,9.202760258142066
2017-01-05T15:00:00,F,F2,8.930404261621348
2017-01-05T16:00:00,F,F2,9.170677366309144
2017-01-05T17:00:00,F,F2,8.897462094138133
2017-01-05T18:00:00,F,F2,8.120297045358287
2017-01-05T19:00:00,F,F2,9.000000000000002
2017-01-05T20:00:00,F,F2,12.171804691174607
2017-01-05T21:00:00,F,F2,11.91648588362899
2017-01-05T22:00:00,F,F2,10.711089208332924
2017-01-05T23:00:00,F,F2,9.841503375602564
2017-01-06T00:00:00,F,F2,9.000000000000002
2017-01-06T01:00:00,F,F2,8.848277567316062
2017-01-06T02:00:00,F,F2,8.764015343476462
2017-01-06T03:00:00,F,F2,8.855700544666652
2017-01-06T04:00:00,F,F2,8.858570653054354
2017-01-06T05:00:00,F,F2,9.04939801564528
2017-01-06T06:00:00,F,F2,10.833333333333334
2017-01-06T07:00:00,F,F2,8.943388738822168
2017-01-06T08:00:00,F,F2,8.999999999999993
2017-01-06T09:00:00,F,F2,6.999999999999995
2017-01-06T10:00:00,F,F2,8.000000000000002
2017-01-06T11:00:00,F,F2,8.000000000000002
2017-01-06T12:00:00,F,F2,8.000000000000002
2017-01-06T13:00:00,F,F2,9.000000000000002
2017-01-06T14:00:00,F,F2,9.000000000000002
2017-01-06T15:00:00,F,F2,9.000000000000002
2017-01-06T16:00:00,F,F2,9.000000000000002
2017-01-06T17:00:00,F,F2,9.999999999999998
2017-01-06T18:00:00,F,F2,10.000000000000002
2017-01-06T19:00:00,F,F2,12.0
2017-01-06T20:00:00,F,F2,14.999999999999991
2017-01-06T21:00:00,F,F2,13.0
2017-01-06T22:00:00,F,F2,12.0
2017-01-06T23:00:00,F,F2,12.0
2017-01-07T00:00:00,F,F2,9.999999999999998
2017-01-07T01:00:00,F,F2,9.000000000000002
2017-01-07T02:00:00,F,F2,9.000000000000002
2017-01-07T03:00:00,F,F2,9.000000000000002
2017-01-07T04:00:00,F,F2,8.999999999999993
2017-01-07T05:00:00,F,F2,9.000000000000002
2017-01-07T06:00:00,F,F2,8.000000000000002
2017-01-07T07:00:00,F,F2,9.000000000000002
2017-01-07T08:00:00,F,F2,9.000000000000002
2017-01-07T09:00:00,F,F2,8.000000000000002
2017-01-07T10:00:00,F,F2,9.000000000000002
2017-01-07T11:00:00,F,F2,9.999999999999998
2017-01-07T12:00:00,F,F2,9.999999999999998
2017-01-07T13:00:00,F,F2,12.0
2017-01-07T14:00:00,F,F2,9.999999999999998
2017-01-07T15:00:00,F,F2,11.000000000000009
2017-01-07T16:00:00,F,F2,9.999999999999998
2017-01-07T17:00:00,F,F2,11.000000000000009
2017-01-07T18:00:00,F,F2,10.000000000000002
2017-01-07T19:00:00,F,F2,9.000000000000002
2017-01-07T20:00:00,F,F2,13.15697966189568
2017-01-07T21:00:00,F,F2,13.999999999999991
2017-01-07T22:00:00,F,F2,13.999999999999991
2017-01-07T23:00:00,F,F2,12.0
2017-01-08T00:00:00,F,F2,12.0
2017-01-08T01:00:00,F,F2,12.0
2017-01-08T02:00:00,F,F2,11.000000000000009
2017-01-08T03:00:00,F,F2,11.000000000000009
2017-01-08T04:00:00,F,F2,10.000000000000002
2017-01-08T05:00:00,F,F2,9.999999999999998
2017-01-08T06:00:00,F,F2,9.000000000000002
2017-01-08T07:00:00,F,F2,9.999999999999998
2017-01-08T08:00:00,F,F2,8.999999999999993
2017-01-08T09:00:00,F,F2,10.000000000000002
2017-01-08T10:00:00,F,F2,9.999999999999998
2017-01-08T11:00:00,F,F2,11.000000000000009
2017-01-08T12:00:00,F,F2,11.000000000000009
2017-01-08T13:00:00,F,F2,11.000000000000009
2017-01-08T14:00:00,F,F2,12.0
2017-01-08T15:00:00,F,F2,11.000000000000009
2017-01-08T16:00:00,F,F2,11.000000000000009
2017-01-08T17:00:00,F,F2,12.0
2017-01-08T18:00:00,F,F2,11.000000000000009
2017-01-08T19:00:00,F,F2,12.0
2017-01-08T20:00:00,F,F2,13.999999999999991
2017-01-08T21:00:00,F,F2,13.0
2017-01-08T22:00:00,F,F2,13.0
2017-01-08T23:00:00,F,F2,13.0
2017-01-09T00:00:00,F,F2,12.0
2017-01-09T01:00:00,F,F2,9.999999999999998
2017-01-09T02:00:00,F,F2,11.000000000000009
2017-01-09T03:00:00,F,F2,11.000000000000009
2017-01-09T04:00:00,F,F2,11.000000000000009
2017-01-09T05:00:00,F,F2,11.000000000000009
2017-01-09T06:00:00,F,F2,9.000000000000002
2017-01-09T07:00:00,F,F2,9.000000000000002
2017-01-09T08:00:00,F,F2,9.999999999999998
2017-01-09T09:00:00,F,F2,11.000000000000009
2017-01-09T10:00:00,F,F2,11.000000000000009
2017-01-09T11:00:00,F,F2,11.000000000000009
2017-01-09T12:00:00,F,F2,12.0
2017-01-09T13:00:00,F,F2,11.000000000000009
2017-01-09T14:00:00,F,F2,11.000000000000009
2017-01-09T15:00:00,F,F2,11.000000000000009
2017-01-09T16:00:00,F,F2,12.0
2017-01-09T17:00:00,F,F2,11.000000000000009
2017-01-09T18:00:00,F,F2,10.000000000000002
2017-01-09T19:00:00,F,F2,10.000000000000002
2017-01-09T20:00:00,F,F2,15.999999999999998
2017-01-09T21:00:00,F,F2,13.999999999999991
2017-01-09T22:00:00,F,F2,13.999999999999991
2017-01-09T23:00:00,F,F2,13.0
2017-01-10T00:00:00,F,F2,13.0
2017-01-10T01:00:00,F,F2,12.0
2017-01-10T02:00:00,F,F2,12.0
2017-01-10T03:00:00,F,F2,11.000000000000009
2017-01-10T04:00:00,F,F2,11.000000000000009
2017-01-10T05:00:00,F,F2,11.000000000000009
2017-01-10T06:00:00,F,F2,11.000000000000009
2017-01-10T07:00:00,F,F2,9.999999999999998
2017-01-10T08:00:00,F,F2,11.000000000000009
2017-01-10T09:00:00,F,F2,11.000000000000009
2017-01-10T10:00:00,F,F2,11.000000000000009
2017-01-10T11:00:00,F,F2,12.0
2017-01-10T12:00:00,F,F2,12.0
2017-01-10T13:00:00,F,F2,12.0
2017-01-10T14:00:00,F,F2,12.0
2017-01-10T15:00:00,F,F2,12.0
2017-01-10T16:00:00,F,F2,13.0
2017-01-10T17:00:00,F,F2,9.999999999999998
2017-01-10T18:00:00,F,F2,11.000000000000009
2017-01-10T19:00:00,F,F2,12.0
2017-01-10T20:00:00,F,F2,15.999999999999998
2017-01-10T21:00:00,F,F2,13.999999999999991
2017-01-10T22:00:00,F,F2,13.0
2017-01-10T23:00:00,F,F2,13.0
2017-01-11T00:00:00,F,F2,13.0
2017-01-11T01:00:00,F,F2,11.000000000000009
2017-01-11T02:00:00,F,F2,9.999999999999998
2017-01-11T03:00:00,F,F2,9.000000000000002
2017-01-11T04:00:00,F,F2,9.000000000000002
2017-01-11T05:00:00,F,F2,9.999999999999998
2017-01-11T06:00:00,F,F2,11.000000000000009
2017-01-11T07:00:00,F,F2,9.999999999999998
2017-01-11T08:00:00,F,F2,9.999999999999998
2017-01-11T09:00:00,F,F2,9.999999999999998
2017-01-11T10:00:00,F,F2,12.0
2017-01-11T11:00:00,F,F2,11.000000000000009
2017-01-11T12:00:00,F,F2,9.999999999999998
2017-01-11T13:00:00,F,F2,9.999999999999998
2017-01-11T14:00:00,F,F2,10.000000000000002
2017-01-11T15:00:00,F,F2,11.000000000000009
2017-01-11T16:00:00,F,F2,11.000000000000009
2017-01-11T17:00:00,F,F2,12.0
2017-01-11T18:00:00,F,F2,11.000000000000009
2017-01-11T19:00:00,F,F2,12.0
2017-01-11T20:00:00,F,F2,13.999999999999991
2017-01-11T21:00:00,F,F2,15.999999999999998
2017-01-11T22:00:00,F,F2,14.999999999999991
2017-01-11T23:00:00,F,F2,13.999999999999991
2017-01-12T00:00:00,F,F2,13.0
2017-01-12T01:00:00,F,F2,13.0
2017-01-12T02:00:00,F,F2,13.0
2017-01-12T03:00:00,F,F2,13.0
2017-01-12T04:00:00,F,F2,11.000000000000009
2017-01-12T05:00:00,F,F2,11.000000000000009
2017-01-12T06:00:00,F,F2,9.000000000000002
2017-01-12T07:00:00,F,F2,11.000000000000009
2017-01-12T08:00:00,F,F2,11.000000000000009
2017-01-12T09:00:00,F,F2,9.999999999999998
2017-01-12T10:00:00,F,F2,9.999999999999998
2017-01-12T11:00:00,F,F2,11.000000000000009
2017-01-12T12:00:00,F,F2,11.000000000000009
2017-01-12T13:00:00,F,F2,13.0
2017-01-12T14:00:00,F,F2,14.999999999999991
2017-01-12T15:00:00,F,F2,13.0
2017-01-12T16:00:00,F,F2,13.999999999999991
2017-01-12T17:00:00,F,F2,12.0
2017-01-12T18:00:00,F,F2,12.0
2017-01-12T19:00:00,F,F2,13.999999999999991
2017-01-12T20:00:00,F,F2,18.00000000000002
2017-01-12T21:00:00,F,F2,18.99999999999999
2017-01-12T22:00:00,F,F2,18.00000000000002
2017-01-12T23:00:00,F,F2,15.999999999999998
2017-01-13T00:00:00,F,F2,14.999999999999991
2017-01-13T01:00:00,F,F2,14.999999999999991
2017-01-13T02:00:00,F,F2,13.999999999999991
2017-01-13T03:00:00,F,F2,13.999999999999991
2017-01-13T04:00:00,F,F2,13.0
2017-01-13T05:00:00,F,F2,13.0
2017-01-13T06:00:00,F,F2,13.0
2017-01-13T07:00:00,F,F2,11.000000000000009
2017-01-13T08:00:00,F,F2,9.000000000000002
2017-01-13T09:00:00,F,F2,9.999999999999998
2017-01-13T10:00:00,F,F2,11.000000000000009
2017-01-13T11:00:00,F,F2,11.000000000000009
2017-01-13T12:00:00,F,F2,11.000000000000009
2017-01-13T13:00:00,F,F2,12.0
2017-01-13T14:00:00,F,F2,12.0
